,SessionId,ItemId,Time,Reward
1416980,11594,7724,1403568000,1.0
1969851,11827,4960,1403568000,1.0
2016402,17422,2830,1403568000,1.0
1969502,5905,1688,1403568000,1.0
124278,8271,5381,1403568000,1.0
2010075,9481,2310,1403568000,1.0
118096,3803,10195,1403568000,1.0
2012234,11663,5751,1403568000,1.0
645150,10508,1336,1403568000,1.0
2015721,16011,3419,1403568000,1.0
2012225,20719,5751,1403568000,1.0
1442661,17665,1044,1403568000,1.0
1736669,6847,11774,1403568000,1.0
2012216,22236,5751,1403568000,1.0
1038206,11678,11468,1403568000,1.0
1438410,3803,8766,1403568000,1.0
46890,6516,9953,1403568000,1.0
1788050,9725,3063,1403568000,1.0
1435664,6413,2385,1403568000,1.0
108442,14252,3489,1403568000,1.0
1735597,2841,427,1403568000,1.0
2021353,19580,3535,1403568000,1.0
426220,17638,11063,1403568000,1.0
1897711,17638,6986,1403568000,1.0
1897359,11932,148,1403568000,1.0
1897336,11012,148,1403568000,1.0
1957289,5905,3423,1403568000,1.0
890213,9928,1805,1403568000,1.0
117094,9540,10490,1403568000,1.0
744423,3577,268,1403568000,1.0
2012237,9317,5751,1403568000,1.0
383644,12822,411,1403568000,1.0
1613829,6765,3656,1403568000,1.0
233866,10882,1853,1403568000,1.0
1234521,9611,179,1403568000,1.0
1170079,15234,395,1403568000,1.0
1315325,18086,10237,1403568000,1.0
2019804,17333,1693,1403568000,1.0
1990734,18036,11042,1403568000,1.0
1198271,17342,7889,1403568000,1.0
1004729,3194,11204,1403568000,1.0
2020242,528,5459,1403568000,1.0
795563,18383,11187,1403568000,1.0
1828993,20139,5999,1403568000,1.0
1306021,21866,6689,1403568000,1.0
725025,11301,533,1403568000,1.0
228116,2823,6355,1403568000,1.0
1599227,18233,1486,1403568000,1.0
1960564,4561,11191,1403568000,1.0
1302243,4694,3812,1403568000,1.0
361834,14685,4879,1403568000,1.0
1839099,9526,4846,1403568000,1.0
771829,6502,8773,1403568000,1.0
1867368,12497,9562,1403568000,1.0
1867423,3894,9562,1403568000,1.0
1867538,15331,9562,1403568000,1.0
2020335,18233,5459,1403568000,1.0
1990432,1709,2508,1403568000,1.0
2014369,22287,11393,1403568000,1.0
1946608,9198,5526,1403568000,1.0
707295,8049,4326,1403568000,1.0
1998194,1709,9648,1403568000,1.0
785870,17342,6511,1403568000,1.0
1946625,5673,5526,1403568000,1.0
1324244,1941,6725,1403568000,1.0
1975168,15140,1785,1403568000,1.0
1323077,8746,6645,1403568000,1.0
496864,8216,10895,1403568000,1.0
1947217,14217,9459,1403568000,1.0
1867766,20184,9562,1403568000,1.0
1165273,6502,7285,1403568000,1.0
1953202,9928,4553,1403568000,1.0
214686,7295,4557,1403568000,1.0
1867714,8487,9562,1403568000,1.0
1319615,19526,7606,1403568000,1.0
228396,20370,6355,1403568000,1.0
1960572,11873,11191,1403568000,1.0
1244763,6765,6778,1403568000,1.0
1197738,12034,10684,1403568000,1.0
1854573,5390,10089,1403568000,1.0
2019674,10165,1,1403568000,1.0
539459,14685,10671,1403568000,1.0
1953145,11760,10781,1403568000,1.0
2019511,15680,3131,1403568000,1.0
1279327,17403,8911,1403568000,1.0
2020183,19367,11465,1403568000,1.0
265827,9611,8957,1403568000,1.0
1256546,17303,9934,1403568000,1.0
352508,18563,1279,1403568000,1.0
1269800,8271,4361,1403568000,1.0
352489,15234,1279,1403568000,1.0
1952993,5185,5229,1403568000,1.0
2019639,21619,1,1403568000,1.0
787614,10882,8347,1403568000,1.0
1188632,8077,5080,1403568000,1.0
262064,2512,3312,1403568000,1.0
720666,16583,2912,1403568000,1.0
1700445,9773,10144,1403568000,1.0
2019490,18036,3131,1403568000,1.0
1603017,21187,5364,1403568000,1.0
1297855,2212,3014,1403568000,1.0
1703133,6247,4202,1403568000,1.0
383607,4529,411,1403568000,1.0
234579,9611,820,1403568000,1.0
1568580,6765,2653,1403568000,1.0
1197550,16583,5899,1403568000,1.0
2019698,18233,1,1403568000,1.0
1960625,18233,11191,1403568000,1.0
1961411,7681,854,1403568000,1.0
2019684,13874,1,1403568000,1.0
2019346,18036,9716,1403568000,1.0
2003417,12900,5605,1403568000,1.0
1573681,11827,882,1403568000,1.0
344493,17403,9785,1403568000,1.0
2002457,7681,1743,1403568000,1.0
1575579,3383,7225,1403568000,1.0
2019376,15680,9716,1403568000,1.0
276926,966,1302,1403568000,1.0
969394,12822,9409,1403568000,1.0
1721708,6687,7393,1403568000,1.0
346044,11851,2128,1403568000,1.0
708197,20160,9830,1403568000,1.0
1158223,16583,10059,1403568000,1.0
1327378,17342,182,1403568000,1.0
802555,4335,6406,1403568000,1.0
189764,10508,9603,1403568000,1.0
1143978,17342,4524,1403568000,1.0
380852,8216,1420,1403568000,1.0
1973405,20184,3380,1403568000,1.0
1711792,16978,11366,1403568000,1.0
1973413,20217,3380,1403568000,1.0
317173,17677,1187,1403568000,1.0
1953110,5185,8733,1403568000,1.0
2020100,12028,11465,1403568000,1.0
2020086,21619,11465,1403568000,1.0
195096,17303,4563,1403568000,1.0
1158205,14685,10059,1403568000,1.0
338676,2080,11274,1403568000,1.0
1989279,7989,1241,1403568000,1.0
1150709,12822,11811,1403568000,1.0
2020053,4730,11465,1403568000,1.0
2004911,8591,10849,1403568000,1.0
685643,6149,12028,1403568000,1.0
1941144,1709,2956,1403568000,1.0
1989273,10029,1241,1403568000,1.0
320080,10199,9627,1403568000,1.0
1972746,9036,10647,1403568000,1.0
1972851,4937,10647,1403568000,1.0
2020612,21800,11531,1403568000,1.0
2020589,20207,6496,1403568000,1.0
1205507,14989,2882,1403568000,1.0
1337591,21135,7485,1403568000,1.0
2020161,1858,11465,1403568000,1.0
2020133,10007,11465,1403568000,1.0
1337589,528,7485,1403568000,1.0
1953123,7094,8733,1403568000,1.0
2020122,22186,11465,1403568000,1.0
1973383,12497,3380,1403568000,1.0
1214830,4356,2825,1403568000,1.0
1939943,20343,2140,1403568000,1.0
189168,9611,11150,1403568000,1.0
1205109,9928,12034,1403568000,1.0
322583,10199,10073,1403568000,1.0
2020168,18233,11465,1403568000,1.0
2004873,4217,6933,1403568000,1.0
380715,1709,1420,1403568000,1.0
1959655,5049,255,1403568000,1.0
1869846,1858,9211,1403568000,1.0
690417,1240,10224,1403568000,1.0
1963107,8118,7077,1403568000,1.0
1984196,20769,8862,1403568000,1.0
1199438,7799,7917,1403568000,1.0
1869792,10007,9211,1403568000,1.0
943355,14685,6997,1403568000,1.0
1998092,6791,7155,1403568000,1.0
2020031,19535,11465,1403568000,1.0
375408,16978,9210,1403568000,1.0
1557598,19069,4600,1403568000,1.0
1984208,12989,8862,1403568000,1.0
1549092,16978,9564,1403568000,1.0
1728438,12267,9860,1403568000,1.0
1989294,21450,1241,1403568000,1.0
1219779,18383,1438,1403568000,1.0
379692,14685,9546,1403568000,1.0
1869604,12947,9211,1403568000,1.0
2018752,13372,8280,1403568000,1.0
375098,6687,3698,1403568000,1.0
292628,17638,7445,1403568000,1.0
1963392,15703,7077,1403568000,1.0
1728405,13693,9860,1403568000,1.0
1156158,14685,4538,1403568000,1.0
2019042,15978,3800,1403568000,1.0
2020171,764,11465,1403654400,1.0
1959930,13372,471,1403654400,1.0
1960540,8948,11191,1403654400,1.0
1914857,2390,4569,1403654400,1.0
1788487,4226,1104,1403654400,1.0
1911113,2643,4138,1403654400,1.0
1959915,14064,471,1403654400,1.0
2019974,3010,11220,1403654400,1.0
1482767,17819,2062,1403654400,1.0
61207,3595,6326,1403654400,1.0
1959944,13563,471,1403654400,1.0
782192,7545,9137,1403654400,1.0
2015475,14831,8209,1403654400,1.0
2019678,11956,1,1403654400,1.0
1476380,11287,9982,1403654400,1.0
1643941,17844,5964,1403654400,1.0
2020050,18696,11465,1403654400,1.0
2022053,15269,4721,1403654400,1.0
1475680,9352,6510,1403654400,1.0
710281,3204,1972,1403654400,1.0
2020046,6058,11465,1403654400,1.0
2019732,4778,10538,1403654400,1.0
1953142,12076,10781,1403654400,1.0
2020038,12924,11465,1403654400,1.0
1960574,10745,11191,1403654400,1.0
1642791,17844,5038,1403654400,1.0
1918134,220,6857,1403654400,1.0
1493446,11955,114,1403654400,1.0
1986213,22264,531,1403654400,1.0
750215,15565,5313,1403654400,1.0
2020117,21135,11465,1403654400,1.0
2019806,5741,1693,1403654400,1.0
56414,9352,6343,1403654400,1.0
1643922,17552,5964,1403654400,1.0
2020021,7283,11220,1403654400,1.0
749391,173,5210,1403654400,1.0
1476421,8124,9982,1403654400,1.0
1494600,21981,9706,1403654400,1.0
54826,3239,11986,1403654400,1.0
1985935,20059,6418,1403654400,1.0
2015719,9516,3419,1403654400,1.0
2020617,2643,11531,1403654400,1.0
52273,4718,5652,1403654400,1.0
1543236,8948,5104,1403654400,1.0
2020566,3945,559,1403654400,1.0
1939633,5917,2998,1403654400,1.0
2016679,18128,12080,1403654400,1.0
2020516,12399,8646,1403654400,1.0
1941128,173,2956,1403654400,1.0
1965557,15438,9100,1403654400,1.0
2018727,6058,8280,1403654400,1.0
1965576,10200,9100,1403654400,1.0
807938,15881,10318,1403654400,1.0
807291,14541,6514,1403654400,1.0
1965587,8983,9100,1403654400,1.0
1963130,6058,7077,1403654400,1.0
1956353,9909,768,1403654400,1.0
2016665,18310,270,1403654400,1.0
670999,6522,11883,1403654400,1.0
2016553,3010,7207,1403654400,1.0
1945607,16834,2880,1403654400,1.0
667804,338,152,1403654400,1.0
823483,18689,3238,1403654400,1.0
1541753,15055,8673,1403654400,1.0
2020892,11873,7789,1403654400,1.0
1607006,10042,2717,1403654400,1.0
2017670,21135,9597,1403654400,1.0
1939911,14436,10986,1403654400,1.0
680181,10310,11530,1403654400,1.0
2020586,15269,6496,1403654400,1.0
2020618,22264,11531,1403654400,1.0
1964580,20113,3086,1403654400,1.0
2017780,3010,5863,1403654400,1.0
1964604,18822,3086,1403654400,1.0
2017956,3010,9848,1403654400,1.0
803975,2537,1378,1403654400,1.0
1613171,173,11317,1403654400,1.0
1964672,20184,3086,1403654400,1.0
1539266,17844,10809,1403654400,1.0
677442,13140,11160,1403654400,1.0
2020619,1002,11531,1403654400,1.0
1527791,17844,3288,1403654400,1.0
2018099,12924,8940,1403654400,1.0
1963935,5917,10551,1403654400,1.0
1526209,16499,1084,1403654400,1.0
2016750,12399,10925,1403654400,1.0
2017479,20473,3300,1403654400,1.0
766233,9909,6507,1403654400,1.0
2021008,19775,6915,1403654400,1.0
1934281,4705,4685,1403654400,1.0
40704,21292,8505,1403654400,1.0
1959865,21619,471,1403654400,1.0
2016067,12595,4313,1403654400,1.0
44980,970,2271,1403654400,1.0
2020206,18696,5459,1403654400,1.0
1581233,3239,1192,1403654400,1.0
838942,19346,4300,1403654400,1.0
2016063,5986,4313,1403654400,1.0
705432,17225,1220,1403654400,1.0
1574216,15777,11724,1403654400,1.0
1597614,11754,5560,1403654400,1.0
1957362,7283,3423,1403654400,1.0
1953153,14436,10781,1403654400,1.0
2019514,22186,3131,1403654400,1.0
2021382,12399,9796,1403654400,1.0
1927131,5917,9102,1403654400,1.0
1967370,6819,3449,1403654400,1.0
776920,4718,4383,1403654400,1.0
748753,13790,2080,1403654400,1.0
1772148,21981,4029,1403654400,1.0
1628413,4185,5710,1403654400,1.0
1925830,14861,11779,1403654400,1.0
1781883,16607,11276,1403654400,1.0
791675,12776,1667,1403654400,1.0
1934277,17333,4685,1403654400,1.0
697263,9273,6099,1403654400,1.0
2020304,6791,5459,1403654400,1.0
796072,3204,326,1403654400,1.0
833513,3239,10845,1403654400,1.0
2019129,14738,3800,1403654400,1.0
2016400,4778,2830,1403654400,1.0
1947630,21800,10803,1403654400,1.0
1947638,19884,10803,1403654400,1.0
2019333,18426,9716,1403654400,1.0
2021290,1169,7705,1403654400,1.0
2021293,15269,7705,1403654400,1.0
2019152,11208,3800,1403654400,1.0
2021319,17173,9380,1403654400,1.0
25158,3595,7599,1403654400,1.0
1947741,6245,10803,1403654400,1.0
1947742,333,10803,1403654400,1.0
2020232,14831,5459,1403654400,1.0
1961872,3920,2791,1403654400,1.0
791794,970,1667,1403654400,1.0
2021291,15438,7705,1403654400,1.0
599165,16118,3472,1403654400,1.0
1690343,21981,6080,1403654400,1.0
1690338,17552,6080,1403654400,1.0
1989227,19616,1241,1403654400,1.0
339225,450,1289,1403654400,1.0
576832,8892,11720,1403654400,1.0
1203883,19111,5385,1403654400,1.0
1355921,10042,5213,1403654400,1.0
576130,173,6131,1403654400,1.0
988404,970,2709,1403654400,1.0
1210916,4834,1115,1403654400,1.0
934787,5066,6607,1403654400,1.0
1989264,5462,1241,1403654400,1.0
1336262,4211,4726,1403654400,1.0
1989266,8440,1241,1403654400,1.0
1989173,8047,2219,1403654400,1.0
567887,9652,8912,1403654400,1.0
1688564,17844,7823,1403654400,1.0
2005009,2144,6938,1403654400,1.0
194148,20670,201,1403654400,1.0
2004900,12059,10849,1403654400,1.0
330627,16901,6337,1403654400,1.0
1689123,173,157,1403654400,1.0
2004866,19522,1374,1403654400,1.0
1973739,2643,11098,1403654400,1.0
2004860,4786,1374,1403654400,1.0
1973744,22264,11098,1403654400,1.0
2004856,22110,1374,1403654400,1.0
2004851,10955,1374,1403654400,1.0
1688535,17552,7823,1403654400,1.0
206760,20670,9007,1403654400,1.0
928362,11510,6629,1403654400,1.0
1366365,21981,11593,1403654400,1.0
1664797,3595,2019,1403654400,1.0
2008453,20724,1734,1403654400,1.0
1165078,732,1213,1403654400,1.0
1724652,17844,8287,1403654400,1.0
1887550,5674,6639,1403654400,1.0
148846,4185,4812,1403654400,1.0
363970,15881,315,1403654400,1.0
2007604,8579,3520,1403654400,1.0
1884331,3239,3167,1403654400,1.0
2007562,16899,3520,1403654400,1.0
1991280,8983,11424,1403654400,1.0
1175115,8388,3343,1403654400,1.0
348183,17421,10418,1403654400,1.0
501296,11301,6375,1403654400,1.0
1977812,9705,5602,1403654400,1.0
1992071,13424,8575,1403654400,1.0
2007186,1464,3292,1403654400,1.0
356168,13012,12014,1403654400,1.0
2007175,21135,3292,1403654400,1.0
1880398,5917,8996,1403654400,1.0
2007149,12924,3292,1403654400,1.0
355943,16499,12014,1403654400,1.0
1879572,8690,9320,1403654400,1.0
1370540,20499,2055,1403654400,1.0
172060,3595,6737,1403654400,1.0
1760325,17552,7719,1403654400,1.0
1176423,701,3343,1403654400,1.0
1869889,323,9211,1403654400,1.0
943874,8587,6839,1403654400,1.0
1869836,5851,9211,1403654400,1.0
230987,15565,1749,1403654400,1.0
976741,15565,6713,1403654400,1.0
2003554,5684,5605,1403654400,1.0
1706399,9652,8284,1403654400,1.0
2003472,12719,5605,1403654400,1.0
543922,206,8845,1403654400,1.0
2003415,12367,5605,1403654400,1.0
2002485,13790,1743,1403654400,1.0
1696914,17844,4163,1403654400,1.0
1705533,17552,11244,1403654400,1.0
241218,9352,11633,1403654400,1.0
1300452,12100,9344,1403654400,1.0
545752,9352,4744,1403654400,1.0
1240365,14143,11403,1403654400,1.0
1763433,17552,11825,1403654400,1.0
1242980,16499,9534,1403654400,1.0
246012,15565,608,1403654400,1.0
1704076,13331,8474,1403654400,1.0
971192,7616,11772,1403654400,1.0
2000122,15010,11457,1403654400,1.0
1703235,17552,4259,1403654400,1.0
279658,3239,9190,1403654400,1.0
2000350,15374,2645,1403654400,1.0
1264958,16499,7661,1403654400,1.0
1260694,4718,12061,1403654400,1.0
1702120,17552,1684,1403654400,1.0
541528,2396,1015,1403654400,1.0
1990776,6791,11042,1403654400,1.0
1990771,6819,11042,1403654400,1.0
1990751,20503,11042,1403654400,1.0
1978665,9705,3368,1403654400,1.0
944497,8587,10840,1403654400,1.0
319688,16499,10818,1403654400,1.0
315761,16499,1569,1403654400,1.0
946055,11754,6411,1403654400,1.0
1689732,13331,260,1403654400,1.0
1215819,3595,2287,1403654400,1.0
1462623,21981,2024,1403654400,1.0
1990019,5917,2417,1403654400,1.0
1869599,19890,9211,1403654400,1.0
1869573,20274,9211,1403654400,1.0
1869565,12924,9211,1403654400,1.0
1690345,17844,6080,1403654400,1.0
1216402,10331,133,1403654400,1.0
1869554,1105,9211,1403654400,1.0
306287,16587,2742,1403654400,1.0
1218150,18860,1395,1403654400,1.0
1322802,3595,5595,1403654400,1.0
1990701,8118,11042,1403654400,1.0
299848,1850,8190,1403654400,1.0
1867731,14861,9562,1403654400,1.0
1990723,16440,11042,1403654400,1.0
1319220,4670,9813,1403654400,1.0
297927,11366,2815,1403654400,1.0
521148,1533,5369,1403654400,1.0
1867362,6058,9562,1403654400,1.0
1307710,14683,7288,1403654400,1.0
496543,173,3152,1403654400,1.0
2008854,5917,11499,1403654400,1.0
1381643,21981,3484,1403654400,1.0
1662258,11754,5181,1403654400,1.0
87114,16899,2289,1403654400,1.0
88509,9352,6000,1403654400,1.0
1105866,11754,7696,1403654400,1.0
2012497,13699,4655,1403654400,1.0
415553,970,5871,1403654400,1.0
1031763,701,8125,1403654400,1.0
611156,18298,2562,1403654400,1.0
402810,9620,911,1403654400,1.0
2012233,22292,5751,1403654400,1.0
100580,8948,3778,1403654400,1.0
609443,15244,2457,1403654400,1.0
1766348,17844,6568,1403654400,1.0
1993865,15565,7796,1403654400,1.0
1816539,17552,9316,1403654400,1.0
1442451,11754,8831,1403654400,1.0
1651678,17552,2854,1403654400,1.0
1023044,16899,1728,1403654400,1.0
1436772,13424,11359,1403654400,1.0
1994340,16156,5814,1403654400,1.0
1901094,18360,2284,1403654400,1.0
1018980,2445,7273,1403654400,1.0
1125612,9352,3954,1403654400,1.0
111498,9398,3392,1403654400,1.0
479085,970,11492,1403654400,1.0
419824,12367,11086,1403654400,1.0
420510,16160,9273,1403654400,1.0
2012559,12399,287,1403654400,1.0
1911074,11638,4138,1403654400,1.0
1052131,16607,904,1403654400,1.0
1911065,15438,4138,1403654400,1.0
866647,7545,2448,1403654400,1.0
2014356,14864,11393,1403654400,1.0
867173,14143,11503,1403654400,1.0
456814,4718,107,1403654400,1.0
1909783,9273,11081,1403654400,1.0
456593,3595,5295,1403654400,1.0
1909514,12240,3478,1403654400,1.0
74129,13012,6646,1403654400,1.0
1126540,7545,4230,1403654400,1.0
74510,2024,12018,1403654400,1.0
79442,13012,7455,1403654400,1.0
79594,13012,2174,1403654400,1.0
1646360,9764,8369,1403654400,1.0
1986899,21754,11352,1403654400,1.0
1453721,173,6033,1403654400,1.0
1647275,21150,7980,1403654400,1.0
1906357,220,4858,1403654400,1.0
1906338,6245,4858,1403654400,1.0
1096849,732,11964,1403654400,1.0
1767659,17844,8256,1403654400,1.0
615884,5814,5426,1403654400,1.0
1091927,15806,97,1403654400,1.0
1432141,18563,11738,1403654400,1.0
267227,18243,6486,1403654400,1.0
2009552,14436,2556,1403654400,1.0
380658,173,1420,1403654400,1.0
1128189,16642,4427,1403654400,1.0
1969587,16225,488,1403654400,1.0
9990,9909,1149,1403654400,1.0
2009991,10206,2310,1403654400,1.0
2009765,6819,4513,1403654400,1.0
1756338,7545,9743,1403654400,1.0
1980314,11785,1069,1403654400,1.0
1133706,18298,8561,1403654400,1.0
1804244,21183,7528,1403654400,1.0
10133,5066,7321,1403654400,1.0
600175,14143,6019,1403654400,1.0
1142553,15881,8155,1403654400,1.0
1415496,21150,7761,1403654400,1.0
1894860,13443,4996,1403654400,1.0
900236,5291,570,1403654400,1.0
1143950,10042,4524,1403654400,1.0
381880,14685,2744,1403654400,1.0
2009524,14944,10613,1403654400,1.0
603982,9764,5292,1403654400,1.0
1432066,18563,7916,1403654400,1.0
1995484,14264,1636,1403654400,1.0
890837,173,1105,1403654400,1.0
1805365,2373,12001,1403654400,1.0
768315,9187,6489,1403740800,1.0
1091106,21523,97,1403740800,1.0
2019973,14790,11220,1403740800,1.0
1227685,18964,5624,1403740800,1.0
2019879,3427,7540,1403740800,1.0
1230614,19473,2559,1403740800,1.0
974915,5841,1980,1403740800,1.0
1737386,7230,10030,1403740800,1.0
1093556,13924,9009,1403740800,1.0
1175023,13924,7133,1403740800,1.0
1089999,2535,155,1403740800,1.0
1207787,21467,8910,1403740800,1.0
1080772,18651,5776,1403740800,1.0
1603748,14446,10630,1403740800,1.0
1159440,4322,8882,1403740800,1.0
1981798,17947,5632,1403740800,1.0
2000892,15471,8740,1403740800,1.0
1727286,11544,6456,1403740800,1.0
1164340,4322,354,1403740800,1.0
787244,9730,9081,1403740800,1.0
2019690,10257,1,1403740800,1.0
2020313,5796,5459,1403740800,1.0
1992410,13904,10770,1403740800,1.0
2022046,5314,4721,1403740800,1.0
1728464,2410,9860,1403740800,1.0
2020308,21083,5459,1403740800,1.0
1241356,5022,7760,1403740800,1.0
2022058,4109,4721,1403740800,1.0
1006283,15227,7551,1403740800,1.0
1999322,5928,5484,1403740800,1.0
1154093,10570,3976,1403740800,1.0
1741218,2906,3999,1403740800,1.0
1075605,19900,4250,1403740800,1.0
1998064,22186,7155,1403740800,1.0
1739931,5022,3900,1403740800,1.0
1045884,14343,9827,1403740800,1.0
2020249,17217,5459,1403740800,1.0
1598794,3888,1486,1403740800,1.0
2021373,19629,9796,1403740800,1.0
2021005,6479,6915,1403740800,1.0
984559,1793,9056,1403740800,1.0
1712919,2728,2693,1403740800,1.0
1713020,16258,10816,1403740800,1.0
1192197,8275,3136,1403740800,1.0
782220,17917,9137,1403740800,1.0
2020977,1000,6915,1403740800,1.0
1212425,18860,10047,1403740800,1.0
1728421,19815,9860,1403740800,1.0
1981733,5587,5632,1403740800,1.0
2020969,14719,6915,1403740800,1.0
2020145,11956,11465,1403740800,1.0
1210935,10244,1115,1403740800,1.0
1200684,5964,3671,1403740800,1.0
991828,7230,2934,1403740800,1.0
781130,2906,5658,1403740800,1.0
1205354,7239,2882,1403740800,1.0
1205480,13151,2882,1403740800,1.0
2020886,2931,7789,1403740800,1.0
760818,9187,393,1403740800,1.0
1597013,21114,2349,1403740800,1.0
1733146,20907,10426,1403740800,1.0
2020570,8983,559,1403740800,1.0
1095560,4738,3067,1403740800,1.0
1143945,12676,4524,1403740800,1.0
1143943,14143,4524,1403740800,1.0
2021348,6789,3535,1403740800,1.0
1142921,7230,625,1403740800,1.0
2020942,8709,6915,1403740800,1.0
2020077,19695,11465,1403740800,1.0
1187815,5841,3231,1403740800,1.0
1216303,11544,4382,1403740800,1.0
1105433,220,304,1403740800,1.0
1596098,16073,9802,1403740800,1.0
2021295,14492,7705,1403740800,1.0
2021294,21507,7705,1403740800,1.0
1185405,1850,4419,1403740800,1.0
1993098,21702,7305,1403740800,1.0
1733167,17521,10426,1403740800,1.0
1185866,220,1987,1403740800,1.0
2021345,3387,3535,1403740800,1.0
1733138,1481,10426,1403740800,1.0
861621,19769,7601,1403740800,1.0
2019667,6479,1,1403740800,1.0
2009794,15098,4513,1403740800,1.0
2009945,7932,2263,1403740800,1.0
1656892,3331,4263,1403740800,1.0
1429739,6049,11229,1403740800,1.0
1430229,9896,9063,1403740800,1.0
888745,9187,4660,1403740800,1.0
1654946,11544,7939,1403740800,1.0
2010415,7932,2253,1403740800,1.0
2010532,10200,7060,1403740800,1.0
1435734,6413,9513,1403740800,1.0
2010581,8983,2388,1403740800,1.0
2011063,8143,363,1403740800,1.0
2012220,21020,5751,1403740800,1.0
879167,11544,8269,1403740800,1.0
2012228,20349,5751,1403740800,1.0
2009785,13874,4513,1403740800,1.0
1507257,5022,5804,1403740800,1.0
834570,10377,6872,1403740800,1.0
898720,1150,11730,1403740800,1.0
1399013,16938,8929,1403740800,1.0
1401973,11544,4063,1403740800,1.0
908108,4567,3996,1403740800,1.0
1661042,3331,9968,1403740800,1.0
1412171,21298,11362,1403740800,1.0
906821,5401,10517,1403740800,1.0
1619485,11544,2655,1403740800,1.0
2009492,8733,10613,1403740800,1.0
2009548,11538,2556,1403740800,1.0
2009557,20002,2556,1403740800,1.0
2009592,204,9057,1403740800,1.0
2009606,1789,9057,1403740800,1.0
1659041,5642,5725,1403740800,1.0
2009668,2880,4513,1403740800,1.0
2009730,8666,4513,1403740800,1.0
2009733,20113,4513,1403740800,1.0
1519292,19346,6553,1403740800,1.0
878875,9187,9702,1403740800,1.0
1987127,550,11352,1403740800,1.0
870619,4322,6979,1403740800,1.0
2013895,10628,11628,1403740800,1.0
2014206,19898,2961,1403740800,1.0
1640152,19193,9339,1403740800,1.0
2014209,8143,2961,1403740800,1.0
2014212,14492,2961,1403740800,1.0
2014295,16166,11393,1403740800,1.0
2014297,4583,11393,1403740800,1.0
2014307,10499,11393,1403740800,1.0
1472168,14446,9334,1403740800,1.0
869767,11544,2968,1403740800,1.0
2014334,16641,11393,1403740800,1.0
2014354,3643,11393,1403740800,1.0
1461041,21114,7533,1403740800,1.0
2014367,7473,11393,1403740800,1.0
871365,5401,2903,1403740800,1.0
2015609,7932,10371,1403740800,1.0
1986216,1002,531,1403740800,1.0
1986210,8143,531,1403740800,1.0
2015483,6995,8209,1403740800,1.0
851221,5101,4884,1403740800,1.0
1442974,3595,4418,1403740800,1.0
2012491,12424,4655,1403740800,1.0
2012494,11266,4655,1403740800,1.0
1498996,5078,7103,1403740800,1.0
1498994,20676,7103,1403740800,1.0
1444185,8363,6120,1403740800,1.0
2012506,3643,4655,1403740800,1.0
2012548,764,4765,1403740800,1.0
2012553,1820,287,1403740800,1.0
1987007,38,11352,1403740800,1.0
2012561,17239,287,1403740800,1.0
1488439,630,5774,1403740800,1.0
1450495,11544,7610,1403740800,1.0
1986919,18373,11352,1403740800,1.0
1616938,21784,10496,1403740800,1.0
828587,3331,7623,1403740800,1.0
2016654,14017,270,1403740800,1.0
2019207,7950,10044,1403740800,1.0
1990742,5587,11042,1403740800,1.0
1990730,19695,11042,1403740800,1.0
1990729,8385,11042,1403740800,1.0
2019106,20049,3800,1403740800,1.0
1327294,9187,1828,1403740800,1.0
963092,1135,5039,1403740800,1.0
962885,9848,2967,1403740800,1.0
2019081,8385,3800,1403740800,1.0
2019067,10278,3800,1403740800,1.0
1690052,21170,7739,1403740800,1.0
802828,18651,11708,1403740800,1.0
2004845,8262,1374,1403740800,1.0
1559673,3595,10939,1403740800,1.0
2018742,2030,8280,1403740800,1.0
2003698,7333,5605,1403740800,1.0
2018741,5587,8280,1403740800,1.0
1990783,5851,11042,1403740800,1.0
2019302,1105,9716,1403740800,1.0
2019620,18083,1,1403740800,1.0
2019616,15452,1,1403740800,1.0
1267568,8124,8661,1403740800,1.0
1589455,10418,3102,1403740800,1.0
2019535,3343,3131,1403740800,1.0
1268714,10862,5808,1403740800,1.0
1276209,3331,11868,1403740800,1.0
2019499,15237,3131,1403740800,1.0
1982939,6819,11834,1403740800,1.0
1297309,8275,11486,1403740800,1.0
1581258,9896,28,1403740800,1.0
1983061,1143,5584,1403740800,1.0
1990800,20217,11042,1403740800,1.0
2003490,10666,5605,1403740800,1.0
966994,15471,85,1403740800,1.0
2003632,1913,5605,1403740800,1.0
2004862,13932,1374,1403740800,1.0
1989285,5504,1241,1403740800,1.0
2004883,2484,192,1403740800,1.0
2017060,8709,8690,1403740800,1.0
2007181,21083,3292,1403740800,1.0
821549,15077,11705,1403740800,1.0
2016742,1820,10925,1403740800,1.0
1615200,5841,1885,1403740800,1.0
1377878,19640,5763,1403740800,1.0
2016688,745,12080,1403740800,1.0
1378337,3595,11751,1403740800,1.0
2016673,13839,270,1403740800,1.0
1668772,10970,3897,1403740800,1.0
2008285,21240,1734,1403740800,1.0
913271,16768,7164,1403740800,1.0
1665459,14464,8551,1403740800,1.0
1394752,17227,6615,1403740800,1.0
1988571,599,455,1403740800,1.0
2017088,11358,8690,1403740800,1.0
1675178,11544,10811,1403740800,1.0
2006612,14790,2550,1403740800,1.0
1614050,11544,11944,1403740800,1.0
2004915,11633,10849,1403740800,1.0
1335870,17627,5343,1403740800,1.0
936394,2906,9964,1403740800,1.0
1337592,12480,7485,1403740800,1.0
